frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
3056, 101.833, 0.987995, 1, 0.221764, 0.300145, -0.927757, -0.15382, 0.32758, -0.932218, 0.265173, 0.553234, -0.789693, -0.107602, 0.606803, -0.787535
3057, 101.867, 0.987961, 1, 0.212727, 0.302815, -0.929005, -0.152414, 0.326176, -0.932941, 0.256289, 0.556098, -0.790614, -0.106333, 0.605006, -0.789089
3058, 101.9, 0.988493, 1, 0.200318, 0.302071, -0.932001, -0.20838, 0.315052, -0.925916, 0.251855, 0.558394, -0.790421, -0.155165, 0.597872, -0.786431
3059, 101.933, 0.987049, 1, 0.181317, 0.301482, -0.936073, -0.188932, 0.315912, -0.929787, 0.251028, 0.563339, -0.787168, -0.117497, 0.602271, -0.789597
3060, 101.967, 0.987264, 1, 0.1723, 0.312311, -0.934224, -0.165341, 0.310471, -0.936093, 0.271274, 0.571099, -0.774762, -0.0644559, 0.597203, -0.799496
3061, 102, 0.98812, 1, 0.184919, 0.296714, -0.936892, -0.194793, 0.316874, -0.928249, 0.318905, 0.548301, -0.773088, -0.0572736, 0.597777, -0.799614
3062, 102.033, 0.987122, 1, 0.154375, 0.293205, -0.943504, -0.185839, 0.318287, -0.929601, 0.311839, 0.544457, -0.778667, -0.0249356, 0.594814, -0.803476
3063, 102.067, 0.988208, 1, 0.194184, 0.285786, -0.938413, -0.219484, 0.319422, -0.921844, 0.342936, 0.538264, -0.769849, -0.0670292, 0.598721, -0.798148
3064, 102.1, 0.98934, 1, 0.176091, 0.292992, -0.939759, -0.212637, 0.321718, -0.92265, 0.301021, 0.554767, -0.775642, -0.0855561, 0.60509, -0.791546
3065, 102.133, 0.988559, 1, 0.136855, 0.282168, -0.949553, -0.178087, 0.298729, -0.937575, 0.22462, 0.551163, -0.803595, -0.0893264, 0.583246, -0.807369
3066, 102.167, 0.989729, 1, 0.102381, 0.228696, -0.968099, -0.146885, 0.252163, -0.956472, 0.144486, 0.504198, -0.851415, -0.103704, 0.53631, -0.837626
3067, 102.2, 0.989579, 1, 0.0935814, 0.201765, -0.974953, -0.14292, 0.249623, -0.957738, 0.0922061, 0.479523, -0.872672, -0.141419, 0.530373, -0.835886
3068, 102.233, 0.989653, 1, 0.136402, 0.22631, -0.964458, -0.122683, 0.26312, -0.956931, 0.112515, 0.498765, -0.859403, -0.143902, 0.541439, -0.828333
3069, 102.267, 0.98968, 1, 0.135883, 0.22533, -0.96476, -0.127179, 0.263008, -0.956375, 0.111881, 0.498083, -0.859881, -0.148501, 0.541178, -0.827692
3070, 102.3, 0.987479, 1, 0.111679, 0.30517, -0.945727, -0.148062, 0.323166, -0.934688, 0.0846609, 0.567246, -0.819185, -0.173005, 0.590747, -0.788091
3071, 102.333, 0.988983, 1, 0.169055, 0.300267, -0.938754, -0.165762, 0.327834, -0.93008, 0.150928, 0.556921, -0.816737, -0.181321, 0.594685, -0.783245
3072, 102.367, 0.989556, 1, 0.134723, 0.292182, -0.946826, -0.151672, 0.305195, -0.940134, 0.133503, 0.547379, -0.826167, -0.151579, 0.571441, -0.806523
3073, 102.4, 0.990292, 1, 0.154188, 0.233116, -0.960148, -0.139185, 0.264158, -0.954384, 0.171334, 0.48775, -0.856005, -0.119931, 0.531589, -0.838469
3074, 102.433, 0.99039, 1, 0.0907146, 0.190189, -0.977547, -0.149633, 0.247256, -0.957327, 0.125508, 0.449607, -0.884365, -0.111874, 0.512729, -0.85123
3075, 102.467, 0.990585, 1, 0.0537713, 0.166711, -0.984539, -0.151792, 0.24023, -0.958775, 0.0947965, 0.434897, -0.895476, -0.10715, 0.510686, -0.853064
3076, 102.5, 0.990508, 1, 0.0454016, 0.165739, -0.985124, -0.148159, 0.235825, -0.960435, 0.0917413, 0.436779, -0.894879, -0.0983193, 0.509358, -0.85492
3077, 102.533, 0.990648, 1, 0.0459852, 0.17067, -0.984255, -0.134222, 0.235681, -0.962517, 0.0867743, 0.444962, -0.891336, -0.0898564, 0.512599, -0.853913
3078, 102.567, 0.988655, 1, 0.0509847, 0.178156, -0.982681, -0.142484, 0.237399, -0.960906, 0.0870301, 0.418807, -0.903895, -0.102874, 0.483302, -0.869388
3079, 102.6, 0.989867, 1, 0.0598246, 0.172484, -0.983194, -0.143255, 0.248603, -0.957953, 0.0872299, 0.405066, -0.910117, -0.111075, 0.485652, -0.867067
3080, 102.633, 0.989916, 1, 0.0421803, 0.175119, -0.983643, -0.13943, 0.25393, -0.95712, 0.0669769, 0.410102, -0.909577, -0.109928, 0.49099, -0.864202
3081, 102.667, 0.989927, 1, 0.0425649, 0.176204, -0.983433, -0.139658, 0.253419, -0.957222, 0.0671882, 0.410245, -0.909497, -0.110512, 0.489563, -0.864936
3082, 102.7, 0.99041, 1, 0.0573733, 0.176299, -0.982663, -0.133138, 0.256897, -0.957224, 0.0844558, 0.416243, -0.905323, -0.101362, 0.4993, -0.86048
3083, 102.733, 0.991579, 1, 0.0723208, 0.174627, -0.981975, -0.129819, 0.249507, -0.959632, 0.102398, 0.414404, -0.904314, -0.0953705, 0.493565, -0.864464
3084, 102.767, 0.990712, 1, 0.0939314, 0.190389, -0.977205, -0.129708, 0.245627, -0.960647, 0.126708, 0.426866, -0.895394, -0.093603, 0.489955, -0.866708
3085, 102.8, 0.990595, 1, 0.0908837, 0.183229, -0.97886, -0.137138, 0.258669, -0.956182, 0.122396, 0.427648, -0.895621, -0.100903, 0.50926, -0.854677
3086, 102.833, 0.990452, 1, 0.0859817, 0.193701, -0.977285, -0.132967, 0.252994, -0.958287, 0.107089, 0.443339, -0.889934, -0.107869, 0.509023, -0.853967
3087, 102.867, 0.990538, 1, 0.0849718, 0.185048, -0.979049, -0.136426, 0.231687, -0.963177, 0.0940404, 0.46978, -0.87776, -0.124008, 0.522165, -0.84378
3088, 102.9, 0.990176, 1, 0.0884063, 0.183969, -0.978948, -0.13387, 0.233457, -0.963108, 0.0954362, 0.467615, -0.878765, -0.123265, 0.522718, -0.843547
3089, 102.933, 0.991152, 1, 0.100758, 0.180832, -0.978339, -0.123353, 0.229573, -0.965443, 0.107751, 0.465965, -0.878218, -0.112795, 0.521433, -0.845804
3090, 102.967, 0.990625, 1, 0.0937045, 0.180428, -0.979115, -0.134904, 0.233802, -0.96288, 0.103253, 0.461949, -0.880876, -0.121495, 0.521481, -0.844569
3091, 103, 0.991526, 1, 0.0872904, 0.185801, -0.978702, -0.12374, 0.229272, -0.965465, 0.099031, 0.46393, -0.880319, -0.10889, 0.513942, -0.850886
3092, 103.033, 0.991324, 1, 0.0828825, 0.195754, -0.977144, -0.129297, 0.240209, -0.962072, 0.0956823, 0.474533, -0.875022, -0.113315, 0.525034, -0.843504
3093, 103.067, 0.991868, 1, 0.094694, 0.192462, -0.976725, -0.129006, 0.242999, -0.96141, 0.111393, 0.467145, -0.877136, -0.108745, 0.524568, -0.844395
3094, 103.1, 0.991462, 1, 0.091377, 0.188531, -0.977807, -0.123945, 0.24227, -0.962259, 0.111528, 0.462913, -0.879359, -0.100046, 0.523219, -0.846305
3095, 103.133, 0.991372, 1, 0.0792296, 0.195246, -0.977549, -0.117524, 0.241944, -0.963147, 0.0991774, 0.466378, -0.879008, -0.0944266, 0.51886, -0.849628
3096, 103.167, 0.990904, 1, 0.0889383, 0.194671, -0.976828, -0.122763, 0.241458, -0.962615, 0.107155, 0.463268, -0.879716, -0.101426, 0.516509, -0.850254
3097, 103.2, 0.991238, 1, 0.0798322, 0.190972, -0.978344, -0.112481, 0.250845, -0.96147, 0.0976074, 0.46262, -0.881167, -0.0908195, 0.526402, -0.845372
3098, 103.233, 0.990476, 1, 0.05409, 0.201674, -0.977958, -0.118254, 0.242133, -0.96301, 0.0731035, 0.475202, -0.876835, -0.0965677, 0.519802, -0.848811
3099, 103.267, 0.990258, 1, 0.114599, 0.23886, -0.964268, -0.119898, 0.25634, -0.959122, 0.135181, 0.50612, -0.851803, -0.0978692, 0.5352, -0.839036
3100, 103.3, 0.989529, 1, 0.165384, 0.281723, -0.945135, -0.164297, 0.306614, -0.937547, 0.187155, 0.549167, -0.814486, -0.140463, 0.589906, -0.795161
3101, 103.333, 0.988727, 1, 0.212171, 0.304521, -0.928575, -0.146253, 0.313089, -0.938395, 0.236811, 0.568077, -0.788168, -0.120347, 0.600809, -0.790281
3102, 103.367, 0.987918, 1, 0.12146, 0.29288, -0.948403, -0.142968, 0.31003, -0.939916, 0.148124, 0.568689, -0.809106, -0.114878, 0.598086, -0.793156
3103, 103.4, 0.989366, 1, 0.141879, 0.258927, -0.95542, -0.128981, 0.280429, -0.95117, 0.169316, 0.541575, -0.823425, -0.0998137, 0.576958, -0.810652
3104, 103.433, 0.989696, 1, 0.117991, 0.227941, -0.966499, -0.0971314, 0.249871, -0.963395, 0.145704, 0.514906, -0.844773, -0.067778, 0.547707, -0.83392
3105, 103.467, 0.990526, 1, 0.110205, 0.240474, -0.964379, -0.0971855, 0.237227, -0.966581, 0.137933, 0.52824, -0.837817, -0.0692431, 0.538235, -0.839945
3106, 103.5, 0.989724, 1, 0.113567, 0.215395, -0.969901, -0.0870766, 0.231891, -0.968837, 0.140655, 0.50235, -0.853147, -0.0586918, 0.529619, -0.846203
3107, 103.533, 0.989961, 1, 0.113644, 0.220118, -0.968831, -0.100191, 0.232031, -0.967535, 0.140861, 0.504172, -0.852038, -0.0719741, 0.527416, -0.846553
3108, 103.567, 0.99045, 1, 0.106318, 0.220668, -0.969537, -0.092035, 0.22645, -0.969665, 0.133363, 0.505287, -0.852584, -0.0643297, 0.522312, -0.850324
3109, 103.6, 0.990246, 1, 0.0821228, 0.227606, -0.970284, -0.106449, 0.23833, -0.965333, 0.107035, 0.512849, -0.85178, -0.0806977, 0.53219, -0.84277
3110, 103.633, 0.98962, 1, 0.107419, 0.230443, -0.967139, -0.116742, 0.240018, -0.963723, 0.132929, 0.512587, -0.848283, -0.0904238, 0.532989, -0.841277
3111, 103.667, 0.989722, 1, 0.104946, 0.231024, -0.967272, -0.112958, 0.228002, -0.967086, 0.129427, 0.516476, -0.846464, -0.0883241, 0.525177, -0.846397
3112, 103.7, 0.989981, 1, 0.103198, 0.22093, -0.969814, -0.113246, 0.234142, -0.965584, 0.128311, 0.509223, -0.851016, -0.0872326, 0.531745, -0.8424
3113, 103.733, 0.98952, 1, 0.0812878, 0.214798, -0.97327, -0.12856, 0.244244, -0.961154, 0.105777, 0.507145, -0.855345, -0.102456, 0.542237, -0.833955
3114, 103.767, 0.98943, 1, 0.0995572, 0.208054, -0.973037, -0.11659, 0.23605, -0.964721, 0.128812, 0.499276, -0.856814, -0.0857748, 0.534809, -0.840608
3115, 103.8, 0.989729, 1, 0.101724, 0.210623, -0.97226, -0.131718, 0.242852, -0.961079, 0.130968, 0.501557, -0.855153, -0.100779, 0.540891, -0.835033
3116, 103.833, 0.99025, 1, 0.0965739, 0.208674, -0.973205, -0.121006, 0.244954, -0.961954, 0.128221, 0.498928, -0.857106, -0.0874832, 0.541529, -0.836118
3117, 103.867, 0.990076, 1, 0.104311, 0.20593, -0.972991, -0.11715, 0.242385, -0.963081, 0.13127, 0.490738, -0.861362, -0.0881889, 0.534164, -0.840769
3118, 103.9, 0.989732, 1, 0.0893997, 0.222313, -0.970868, -0.129511, 0.241902, -0.961619, 0.110641, 0.503296, -0.857001, -0.107056, 0.530496, -0.8409
3119, 103.933, 0.990438, 1, 0.103519, 0.231936, -0.967207, -0.125963, 0.24474, -0.961372, 0.124198, 0.505614, -0.853774, -0.10436, 0.528001, -0.842807
3120, 103.967, 0.991585, 1, 0.109397, 0.248027, -0.962557, -0.131362, 0.23572, -0.962902, 0.131509, 0.511518, -0.84915, -0.109548, 0.511886, -0.85204
3121, 104, 0.992303, 1, 0.122915, 0.249987, -0.960416, -0.136575, 0.245827, -0.959644, 0.14696, 0.512298, -0.84614, -0.112409, 0.521288, -0.845945
3122, 104.033, 0.991179, 1, 0.119429, 0.247161, -0.961586, -0.114711, 0.243949, -0.96298, 0.145598, 0.508098, -0.848904, -0.0883704, 0.517438, -0.851145
3123, 104.067, 0.991828, 1, 0.0937859, 0.240459, -0.966118, -0.113897, 0.2409, -0.963844, 0.126847, 0.504309, -0.854156, -0.0805688, 0.515062, -0.853358
3124, 104.1, 0.991158, 1, 0.105291, 0.240961, -0.964807, -0.10521, 0.233954, -0.966538, 0.146544, 0.509701, -0.847779, -0.0638952, 0.515139, -0.854722
3125, 104.133, 0.991051, 1, 0.109759, 0.252381, -0.961383, -0.109976, 0.248992, -0.962241, 0.161777, 0.518681, -0.839522, -0.0576386, 0.528563, -0.846935
3126, 104.167, 0.991135, 1, 0.116138, 0.243118, -0.963019, -0.12091, 0.247323, -0.96136, 0.170547, 0.509286, -0.843529, -0.0658644, 0.526801, -0.847433
3127, 104.2, 0.991105, 1, 0.11088, 0.253516, -0.960956, -0.124866, 0.248473, -0.960557, 0.170154, 0.51967, -0.837252, -0.0652894, 0.529358, -0.845882
3128, 104.233, 0.990883, 1, 0.103528, 0.265026, -0.958667, -0.113889, 0.268434, -0.956542, 0.160242, 0.532394, -0.831191, -0.0565709, 0.548838, -0.834013
3129, 104.267, 0.989159, 1, 0.142609, 0.302612, -0.942384, -0.16085, 0.320258, -0.933575, 0.196356, 0.568538, -0.79888, -0.105765, 0.602317, -0.79122
3130, 104.3, 0.9888, 1, 0.150454, 0.295209, -0.943512, -0.154806, 0.320955, -0.934357, 0.19653, 0.564177, -0.801923, -0.106908, 0.605228, -0.788841
3131, 104.333, 0.989025, 1, 0.14449, 0.271506, -0.951529, -0.154411, 0.290228, -0.944418, 0.179397, 0.544692, -0.819224, -0.11796, 0.578876, -0.806838
3132, 104.367, 0.988549, 1, 0.0771986, 0.259267, -0.962715, -0.124515, 0.266691, -0.955705, 0.104566, 0.538166, -0.836327, -0.0963675, 0.555695, -0.825783
3133, 104.4, 0.988411, 1, 0.177157, 0.28217, -0.942865, -0.141845, 0.317368, -0.937634, 0.192819, 0.553444, -0.81026, -0.123111, 0.60501, -0.786643
3134, 104.433, 0.988129, 1, 0.171894, 0.28394, -0.943308, -0.12488, 0.308713, -0.942921, 0.196654, 0.540464, -0.818062, -0.0978836, 0.582943, -0.806596
3135, 104.467, 0.988178, 1, 0.168698, 0.259705, -0.950839, -0.160722, 0.278931, -0.946766, 0.199932, 0.515097, -0.833488, -0.127545, 0.554347, -0.822455
3136, 104.5, 0.98955, 1, 0.105835, 0.22007, -0.969726, -0.144586, 0.255297, -0.955991, 0.143647, 0.484551, -0.862888, -0.104251, 0.531391, -0.840687
3137, 104.533, 0.989492, 1, 0.104732, 0.219733, -0.969922, -0.144661, 0.255333, -0.95597, 0.142487, 0.48371, -0.863552, -0.104331, 0.53093, -0.840969
3138, 104.567, 0.989162, 1, 0.0687355, 0.20738, -0.975843, -0.142092, 0.253951, -0.956723, 0.10804, 0.477018, -0.872228, -0.0997053, 0.530765, -0.841634
3139, 104.6, 0.989617, 1, 0.0554679, 0.193259, -0.979579, -0.135078, 0.240887, -0.961107, 0.0842277, 0.466222, -0.880649, -0.103023, 0.519264, -0.848381
3140, 104.633, 0.989618, 1, 0.0524528, 0.194374, -0.979524, -0.138892, 0.2412, -0.960485, 0.0809592, 0.467706, -0.880168, -0.107161, 0.519803, -0.847539
3141, 104.667, 0.990421, 1, 0.0528398, 0.198685, -0.978638, -0.130887, 0.250484, -0.959232, 0.0756563, 0.45117, -0.889226, -0.104446, 0.507851, -0.85509
3142, 104.7, 0.991173, 1, 0.0681639, 0.196237, -0.978184, -0.121147, 0.253819, -0.959635, 0.0879147, 0.445263, -0.891074, -0.0973833, 0.507911, -0.855887
3143, 104.733, 0.990742, 1, 0.0560933, 0.195298, -0.979138, -0.124959, 0.249165, -0.960366, 0.082103, 0.443153, -0.892678, -0.0953639, 0.501883, -0.859662
3144, 104.767, 0.990875, 1, 0.0621238, 0.189567, -0.979901, -0.131893, 0.25032, -0.959137, 0.0928165, 0.441714, -0.892342, -0.0972925, 0.507414, -0.856192
3145, 104.8, 0.990606, 1, 0.0939257, 0.191792, -0.976931, -0.138629, 0.245143, -0.959524, 0.13339, 0.453497, -0.881219, -0.0957504, 0.515496, -0.851525
3146, 104.833, 0.991354, 1, 0.0864758, 0.195999, -0.976784, -0.134694, 0.250434, -0.958718, 0.126917, 0.465846, -0.875717, -0.0908427, 0.527637, -0.844599
3147, 104.867, 0.990193, 1, 0.101271, 0.239073, -0.965706, -0.121592, 0.283097, -0.951352, 0.140507, 0.512685, -0.847002, -0.0795008, 0.565063, -0.821208
3148, 104.9, 0.990222, 1, 0.136439, 0.271689, -0.952664, -0.119698, 0.278761, -0.952872, 0.16756, 0.543217, -0.822702, -0.0876511, 0.5659, -0.819802
3149, 104.933, 0.990146, 1, 0.112342, 0.221788, -0.968602, -0.138327, 0.247165, -0.959049, 0.132456, 0.50037, -0.85562, -0.11622, 0.536849, -0.835635
3150, 104.967, 0.990716, 1, 0.0721366, 0.202961, -0.976526, -0.125534, 0.249167, -0.96029, 0.0864588, 0.465234, -0.880955, -0.108003, 0.516755, -0.849294
3151, 105, 0.991272, 1, 0.0845295, 0.205827, -0.974931, -0.136067, 0.2422, -0.960638, 0.09373, 0.467645, -0.878933, -0.124097, 0.511475, -0.85029
3152, 105.033, 0.991381, 1, 0.0877663, 0.20285, -0.975269, -0.135845, 0.240379, -0.961127, 0.0971678, 0.463362, -0.880826, -0.123618, 0.50853, -0.852124
3153, 105.067, 0.990539, 1, 0.0280391, 0.262397, -0.964553, -0.111034, 0.269204, -0.956661, 0.0439691, 0.536791, -0.842569, -0.0944198, 0.549076, -0.830422
3154, 105.1, 0.988283, 1, 0.181692, 0.302451, -0.935688, -0.158256, 0.319036, -0.934436, 0.205234, 0.570562, -0.795197, -0.13314, 0.60564, -0.784521
3155, 105.133, 0.989298, 1, 0.149437, 0.288029, -0.94589, -0.17218, 0.312148, -0.934301, 0.185325, 0.578207, -0.794564, -0.134655, 0.615985, -0.776164
3156, 105.167, 0.989835, 1, 0.100257, 0.257775, -0.96099, -0.144534, 0.262508, -0.954044, 0.148769, 0.557694, -0.816606, -0.0954771, 0.57552, -0.812195
3157, 105.2, 0.989509, 1, 0.0968142, 0.196679, -0.975676, -0.122323, 0.242443, -0.962423, 0.156215, 0.498358, -0.852782, -0.0603604, 0.552461, -0.83135
3158, 105.233, 0.990743, 1, 0.067949, 0.188371, -0.979745, -0.122702, 0.229217, -0.965611, 0.118269, 0.478252, -0.870223, -0.0701839, 0.525258, -0.848044
3159, 105.267, 0.991087, 1, 0.0476184, 0.186144, -0.981368, -0.145565, 0.237242, -0.960483, 0.0849671, 0.469025, -0.879088, -0.105575, 0.52325, -0.845614
3160, 105.3, 0.991196, 1, 0.0407628, 0.189297, -0.981073, -0.12198, 0.233453, -0.964687, 0.0618971, 0.467819, -0.881654, -0.0982054, 0.514523, -0.851834
3161, 105.333, 0.990468, 1, 0.0791968, 0.200283, -0.976532, -0.135815, 0.225809, -0.964658, 0.0844736, 0.470642, -0.878271, -0.128581, 0.50328, -0.854503
3162, 105.367, 0.992091, 1, 0.0650262, 0.197003, -0.978244, -0.142153, 0.232095, -0.96225, 0.0544512, 0.465418, -0.883414, -0.149721, 0.505362, -0.849819
3163, 105.4, 0.992087, 1, 0.0649805, 0.19625, -0.978399, -0.142597, 0.230825, -0.962489, 0.0547896, 0.466236, -0.882962, -0.14981, 0.505749, -0.849573
3164, 105.433, 0.991856, 1, 0.0625507, 0.195749, -0.978657, -0.116406, 0.22396, -0.967622, 0.0384987, 0.462495, -0.885786, -0.137704, 0.495631, -0.857547
3165, 105.467, 0.991856, 1, 0.0635442, 0.202702, -0.977177, -0.118591, 0.218858, -0.968523, 0.0281822, 0.468001, -0.883278, -0.151824, 0.490053, -0.858369
3166, 105.5, 0.991216, 1, 0.0772635, 0.205429, -0.975617, -0.122447, 0.221879, -0.967355, 0.0327731, 0.470978, -0.881536, -0.164496, 0.494083, -0.853711
3167, 105.533, 0.991101, 1, 0.0889565, 0.204046, -0.974911, -0.117075, 0.227774, -0.96665, 0.0371763, 0.466608, -0.883683, -0.165717, 0.496723, -0.851941
3168, 105.567, 0.991695, 1, 0.102471, 0.20375, -0.973646, -0.124516, 0.235201, -0.963938, 0.0558967, 0.461489, -0.885383, -0.167351, 0.500093, -0.849647
3169, 105.6, 0.991864, 1, 0.0870262, 0.202186, -0.975473, -0.119732, 0.227219, -0.966455, 0.044346, 0.455918, -0.888916, -0.159401, 0.487687, -0.858343
3170, 105.633, 0.992636, 1, 0.0701225, 0.197391, -0.977814, -0.120154, 0.236445, -0.964187, 0.0398043, 0.452997, -0.890623, -0.14661, 0.496847, -0.855365
3171, 105.667, 0.992601, 1, 0.0681351, 0.193588, -0.978714, -0.1353, 0.241757, -0.960858, 0.0511408, 0.448919, -0.892108, -0.14797, 0.501757, -0.852259
3172, 105.7, 0.992685, 1, 0.0695375, 0.195489, -0.978238, -0.135614, 0.237304, -0.961923, 0.0659172, 0.448149, -0.891526, -0.135647, 0.496274, -0.857504
3173, 105.733, 0.992508, 1, 0.077544, 0.19549, -0.977635, -0.123204, 0.237777, -0.963474, 0.0903747, 0.44199, -0.892456, -0.10702, 0.492096, -0.863938
3174, 105.767, 0.992275, 1, 0.0757319, 0.186542, -0.979524, -0.120793, 0.236694, -0.964046, 0.0919996, 0.429705, -0.898271, -0.100702, 0.487122, -0.867509
3175, 105.8, 0.992517, 1, 0.0853031, 0.196095, -0.976867, -0.121989, 0.241776, -0.962633, 0.101265, 0.440361, -0.892092, -0.102532, 0.494181, -0.863292
3176, 105.833, 0.992483, 1, 0.0828686, 0.193891, -0.977517, -0.122102, 0.242002, -0.962562, 0.0990253, 0.440402, -0.892323, -0.102301, 0.496169, -0.862178
3177, 105.867, 0.992434, 1, 0.0859574, 0.246854, -0.965233, -0.126124, 0.280001, -0.951679, 0.0953804, 0.497739, -0.862067, -0.114038, 0.538534, -0.834852
3178, 105.9, 0.99053, 1, 0.15059, 0.292738, -0.94426, -0.126767, 0.32836, -0.936008, 0.151747, 0.539376, -0.828279, -0.122532, 0.586868, -0.800358
3179, 105.933, 0.988737, 1, 0.150096, 0.279609, -0.948309, -0.145263, 0.312206, -0.938843, 0.144182, 0.529864, -0.835736, -0.148159, 0.574406, -0.80505
3180, 105.967, 0.989765, 1, 0.131977, 0.230767, -0.964017, -0.151652, 0.264448, -0.952402, 0.116564, 0.49394, -0.861648, -0.16375, 0.537921, -0.826938
3181, 106, 0.990298, 1, 0.0624829, 0.200737, -0.97765, -0.13296, 0.248575, -0.959444, 0.041989, 0.479044, -0.876786, -0.148823, 0.530337, -0.834623
3182, 106.033, 0.98946, 1, 0.0581687, 0.181113, -0.98174, -0.143589, 0.244913, -0.958853, 0.0363331, 0.46331, -0.885451, -0.15934, 0.529007, -0.833524
3183, 106.067, 0.989124, 1, 0.0554498, 0.169852, -0.983908, -0.139056, 0.245689, -0.959323, 0.0385582, 0.455955, -0.889167, -0.148961, 0.532659, -0.833118
3184, 106.1, 0.989674, 1, 0.0534729, 0.173183, -0.983437, -0.162216, 0.253764, -0.953567, 0.0412575, 0.459094, -0.887429, -0.166898, 0.540528, -0.824606
3185, 106.133, 0.989917, 1, 0.0576943, 0.176966, -0.982525, -0.153597, 0.252078, -0.95544, 0.0509475, 0.464456, -0.884129, -0.15369, 0.541018, -0.826849
3186, 106.167, 0.989161, 1, 0.109561, 0.175855, -0.9783, -0.126781, 0.241823, -0.962002, 0.108271, 0.460369, -0.8811, -0.122469, 0.533159, -0.837104
3187, 106.2, 0.990245, 1, 0.0930327, 0.172579, -0.980592, -0.120218, 0.235755, -0.964348, 0.093626, 0.456756, -0.884651, -0.114437, 0.525423, -0.84311
3188, 106.233, 0.990489, 1, 0.0871898, 0.161959, -0.982938, -0.110237, 0.233972, -0.965973, 0.089351, 0.448361, -0.889375, -0.102465, 0.524069, -0.84549
3189, 106.267, 0.990229, 1, 0.0726608, 0.170466, -0.982681, -0.124648, 0.242777, -0.962041, 0.0766332, 0.455389, -0.886988, -0.115054, 0.530392, -0.839909
3190, 106.3, 0.990478, 1, 0.0641823, 0.175319, -0.982417, -0.124462, 0.242949, -0.962021, 0.0703737, 0.461275, -0.884462, -0.113172, 0.531151, -0.839685
3191, 106.333, 0.990192, 1, 0.0813306, 0.189867, -0.978435, -0.136089, 0.252166, -0.958067, 0.0895865, 0.471914, -0.877081, -0.123131, 0.538462, -0.833605
3192, 106.367, 0.990474, 1, 0.059225, 0.204794, -0.977012, -0.142127, 0.247313, -0.958455, 0.0687889, 0.487654, -0.870323, -0.129319, 0.534651, -0.83512
3193, 106.4, 0.989966, 1, 0.146576, 0.281563, -0.948281, -0.157885, 0.306173, -0.938792, 0.163803, 0.541587, -0.824532, -0.138514, 0.580433, -0.802441
3194, 106.433, 0.989336, 1, 0.203616, 0.3082, -0.929276, -0.187442, 0.334557, -0.923546, 0.228055, 0.551547, -0.802363, -0.160623, 0.599092, -0.784404
3195, 106.467, 0.989557, 1, 0.154843, 0.302176, -0.940592, -0.233314, 0.334758, -0.912963, 0.192347, 0.542212, -0.817929, -0.193637, 0.590412, -0.783529
3196, 106.5, 0.988711, 1, 0.124256, 0.269948, -0.954824, -0.14713, 0.311732, -0.93871, 0.174935, 0.511, -0.841592, -0.0937856, 0.565375, -0.819485
3197, 106.533, 0.988562, 1, 0.0657889, 0.211485, -0.975165, -0.157281, 0.273829, -0.948831, 0.120489, 0.465707, -0.876698, -0.0992606, 0.534071, -0.839593
3198, 106.567, 0.988745, 1, 0.0489418, 0.213368, -0.975745, -0.15927, 0.260399, -0.952274, 0.0988935, 0.472553, -0.875736, -0.106731, 0.525688, -0.843956
