frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
3519, 117.267, 0.98934, 1, 30.1261, 28.5386, 654.715, 0.293255, -0.0723794, -0.0596355
3520, 117.3, 0.988979, 1, 30.2539, 28.5639, 653.959, 0.292039, -0.0719021, -0.0603792
3521, 117.333, 0.988943, 1, 30.2374, 28.5534, 653.871, 0.292681, -0.0713958, -0.0603805
3522, 117.367, 0.990033, 1, 30.585, 28.5335, 653.478, 0.289187, -0.0730717, -0.0607069
3523, 117.4, 0.990071, 1, 30.6726, 28.4196, 653.435, 0.288113, -0.07685, -0.0628807
3524, 117.433, 0.990619, 1, 30.82, 28.3424, 653.158, 0.287818, -0.0800521, -0.0643373
3525, 117.467, 0.990833, 1, 30.7653, 28.1378, 651.849, 0.283416, -0.0836616, -0.0667593
3526, 117.5, 0.990775, 1, 30.6865, 27.9399, 650.948, 0.286678, -0.0848066, -0.067492
3527, 117.533, 0.99048, 1, 30.4196, 27.7293, 650.395, 0.284914, -0.0812014, -0.0666666
3528, 117.567, 0.989826, 1, 30.0595, 27.5123, 650.88, 0.284708, -0.0779075, -0.0665811
3529, 117.6, 0.989766, 1, 29.6464, 27.4809, 650.714, 0.285621, -0.0719697, -0.066913
3530, 117.633, 0.989686, 1, 29.2759, 27.7921, 651.501, 0.290243, -0.0697325, -0.0665228
3531, 117.667, 0.989356, 1, 29.2446, 28.5809, 657.211, 0.295216, -0.0647115, -0.06302
3532, 117.7, 0.987862, 1, 28.75, 29.1508, 660.535, 0.301476, -0.0572795, -0.0583324
3533, 117.733, 0.987665, 1, 28.4724, 29.1944, 660.386, 0.302159, -0.0524081, -0.0496841
3534, 117.767, 0.988138, 1, 28.5384, 29.0688, 660.459, 0.298336, -0.0497399, -0.0357393
3535, 117.8, 0.986971, 1, 29.2182, 29.0688, 662.528, 0.29629, -0.0484932, -0.0223528
3536, 117.833, 0.98672, 1, 30.0935, 28.9506, 663.192, 0.29161, -0.0552879, -0.00967937
3537, 117.867, 0.986791, 1, 30.0492, 28.9108, 662.939, 0.291336, -0.0559311, -0.00713888
3538, 117.9, 0.987699, 1, 32.2066, 27.5989, 664.388, 0.271846, -0.0569151, 0.00163342
3539, 117.933, 0.98882, 1, 33.3253, 26.7427, 665.029, 0.262083, -0.0572912, 0.00160589
3540, 117.967, 0.98878, 1, 34.0383, 26.1645, 663.948, 0.258819, -0.0523231, -0.000935271
3541, 118, 0.98532, 1, 34.679, 26.2763, 662.639, 0.258379, -0.0495787, -0.00298637
3542, 118.033, 0.987299, 1, 35.216, 26.7061, 662.457, 0.262024, -0.0430543, -0.00369351
3543, 118.067, 0.986558, 1, 36.0978, 27.742, 666.585, 0.272553, -0.0336622, -0.00326303
3544, 118.1, 0.986658, 1, 36.1026, 27.7084, 666.007, 0.274137, -0.0330877, -0.00391651
3545, 118.133, 0.987299, 1, 36.8407, 28.0992, 656.289, 0.302834, -0.0257979, 0.00177639
3546, 118.167, 0.988936, 1, 37.9103, 27.3127, 654.451, 0.295892, -0.0289338, 0.00271323
3547, 118.2, 0.987644, 1, 40.2505, 25.1873, 659.984, 0.232105, -0.0487376, 0.00897936
3548, 118.233, 0.989103, 1, 43.0156, 22.8444, 662.764, 0.210966, -0.0759443, 0.022228
3549, 118.267, 0.989333, 1, 43.0377, 22.7434, 662.322, 0.21537, -0.0767049, 0.0236045
3550, 118.3, 0.989378, 1, 46.363, 20.892, 665.639, 0.195241, -0.0949058, 0.0408026
3551, 118.333, 0.988468, 1, 49.4526, 19.6385, 666.246, 0.190912, -0.112052, 0.0646171
3552, 118.367, 0.986408, 1, 51.808, 18.8792, 659.379, 0.185505, -0.130495, 0.0882069
3553, 118.4, 0.985212, 1, 53.5334, 18.9254, 655.119, 0.183281, -0.139144, 0.110259
3554, 118.433, 0.984757, 1, 54.7787, 19.3573, 652.647, 0.179965, -0.14175, 0.121903
3555, 118.467, 0.984524, 1, 54.2132, 19.7772, 651.881, 0.178904, -0.121872, 0.111787
3556, 118.5, 0.984609, 1, 53.0862, 20.3521, 654.318, 0.184903, -0.104829, 0.0949766
3557, 118.533, 0.985713, 1, 51.2776, 20.9724, 654.589, 0.193051, -0.0831731, 0.0746568
3558, 118.567, 0.987887, 1, 48.7518, 22.0044, 649.019, 0.227415, -0.0594717, 0.0538748
3559, 118.6, 0.989287, 1, 46.7802, 22.0194, 646.844, 0.230166, -0.0425701, 0.0346279
3560, 118.633, 0.989215, 1, 45.7612, 21.3605, 651.498, 0.182806, -0.0332392, 0.0185889
3561, 118.667, 0.989136, 1, 45.7561, 21.31, 651.484, 0.185607, -0.0311456, 0.015341
3562, 118.7, 0.989215, 1, 45.0343, 20.9425, 657.871, 0.179237, -0.0266254, 0.00352972
3563, 118.733, 0.989311, 1, 44.1915, 20.5142, 658.861, 0.176464, -0.0263265, -0.0013742
3564, 118.767, 0.988833, 1, 43.5226, 20.2722, 659.896, 0.183436, -0.0269819, -0.00507752
3565, 118.8, 0.990845, 1, 42.8754, 19.8558, 659.807, 0.190775, -0.0295213, -0.00523816
3566, 118.833, 0.991032, 1, 42.5199, 19.6768, 660.686, 0.190981, -0.0349935, -0.00580268
3567, 118.867, 0.991871, 1, 42.0555, 19.32, 662.252, 0.191867, -0.0372616, -0.00486277
3568, 118.9, 0.992106, 1, 41.3466, 19.2067, 663.843, 0.189061, -0.0404941, -0.00529511
3569, 118.933, 0.991013, 1, 40.3021, 18.8798, 664.348, 0.187257, -0.0377578, -0.00718138
3570, 118.967, 0.989436, 1, 39.0039, 18.7294, 665.294, 0.186504, -0.0334632, -0.010346
3571, 119, 0.990036, 1, 36.0788, 18.566, 665.188, 0.182781, -0.0182936, -0.0228328
3572, 119.033, 0.9904, 1, 34.7393, 18.544, 664.345, 0.181414, -0.0124699, -0.0291646
3573, 119.067, 0.990399, 1, 34.7327, 18.5615, 664.59, 0.181588, -0.0119731, -0.0294496
3574, 119.1, 0.991132, 1, 33.7409, 18.4395, 664.06, 0.17995, -0.0112176, -0.0350535
3575, 119.133, 0.991339, 1, 32.883, 18.3594, 663.055, 0.181321, -0.00799829, -0.0397796
3576, 119.167, 0.991884, 1, 32.6942, 18.3379, 663.244, 0.180638, -0.0149518, -0.0456877
3577, 119.2, 0.9915, 1, 32.6242, 18.5041, 662.203, 0.186048, -0.0227663, -0.0531907
3578, 119.233, 0.991417, 1, 32.52, 18.6269, 660.431, 0.189208, -0.024892, -0.0564867
3579, 119.267, 0.99104, 1, 32.4804, 18.8592, 659.323, 0.191165, -0.0265042, -0.0575424
3580, 119.3, 0.991029, 1, 32.6373, 19.1789, 658.444, 0.192205, -0.0247752, -0.0578079
3581, 119.333, 0.991538, 1, 32.5836, 19.7251, 656.69, 0.202402, -0.0241139, -0.0566729
3582, 119.367, 0.990791, 1, 32.5297, 21.2414, 652.561, 0.216388, -0.0219706, -0.0550538
3583, 119.4, 0.989972, 1, 32.661, 22.1769, 649.39, 0.226893, -0.0265148, -0.0540109
3584, 119.433, 0.991141, 1, 32.8661, 23.1415, 646.778, 0.24641, -0.0311954, -0.0535703
3585, 119.467, 0.991211, 1, 32.8831, 23.1861, 646.855, 0.245065, -0.0311769, -0.0545505
3586, 119.5, 0.992077, 1, 33.8531, 24.5509, 650.014, 0.240263, -0.0410198, -0.0545844
3587, 119.533, 0.990758, 1, 34.6864, 25.6612, 654.548, 0.247575, -0.0447886, -0.0504738
3588, 119.567, 0.989695, 1, 34.9431, 26.6655, 656.165, 0.25543, -0.044124, -0.0500617
3589, 119.6, 0.988993, 1, 34.9121, 27.2294, 656.041, 0.266387, -0.0396052, -0.0483244
3590, 119.633, 0.989616, 1, 34.5955, 27.6952, 654.609, 0.271883, -0.0339133, -0.0487656
3591, 119.667, 0.989855, 1, 34.4852, 28.5123, 653.126, 0.278195, -0.0322851, -0.0475831
3592, 119.7, 0.98987, 1, 34.5755, 29.0072, 652.442, 0.283632, -0.0336589, -0.0465224
3593, 119.733, 0.989643, 1, 34.5652, 29.3673, 652.419, 0.286723, -0.0318825, -0.0465527
3594, 119.767, 0.989532, 1, 34.7302, 29.5305, 651.489, 0.294892, -0.0360353, -0.0466959
3595, 119.8, 0.989369, 1, 34.7268, 29.6051, 649.249, 0.30631, -0.0381622, -0.0462276
3596, 119.833, 0.989723, 1, 34.7818, 29.637, 649.606, 0.310506, -0.0377825, -0.045684
3597, 119.867, 0.990174, 1, 34.8781, 29.5172, 650.227, 0.309894, -0.038585, -0.0457225
3598, 119.9, 0.991135, 1, 35.0222, 29.1474, 650.233, 0.303435, -0.0429512, -0.0441826
3599, 119.933, 0.990487, 1, 35.0986, 28.4579, 651.205, 0.294761, -0.0437921, -0.0444306
3600, 119.967, 0.990998, 1, 35.2257, 27.7888, 653.475, 0.288206, -0.0470222, -0.0417375
3601, 120, 0.99206, 1, 35.2452, 26.9943, 653.903, 0.283411, -0.0478847, -0.042775
3602, 120.033, 0.990861, 1, 35.1985, 26.1291, 655.148, 0.253441, -0.047127, -0.0436823
3603, 120.067, 0.991841, 1, 35.4244, 25.5173, 656.181, 0.24028, -0.0567767, -0.0445915
3604, 120.1, 0.990087, 1, 35.3872, 25.1664, 654.308, 0.236785, -0.0616083, -0.0475201
3605, 120.133, 0.98939, 1, 35.1071, 25.3311, 650.482, 0.241615, -0.0624141, -0.0468121
3606, 120.167, 0.989442, 1, 34.7883, 25.7118, 647.839, 0.270252, -0.0597256, -0.0448461
3607, 120.2, 0.990213, 1, 34.7916, 26.2054, 647.649, 0.285207, -0.0578035, -0.0443337
3608, 120.233, 0.990088, 1, 35.349, 26.8496, 654.974, 0.288272, -0.0570146, -0.0441254
3609, 120.267, 0.98978, 1, 35.9177, 27.4785, 659.437, 0.283016, -0.0619896, -0.044193
3610, 120.3, 0.98789, 1, 36.2672, 27.6247, 659.789, 0.283339, -0.0689916, -0.0448763
3611, 120.333, 0.989109, 1, 36.9215, 27.4685, 657.18, 0.279163, -0.0783738, -0.0456243
3612, 120.367, 0.989572, 1, 37.3121, 27.4227, 653.098, 0.276625, -0.0882111, -0.0486002
3613, 120.4, 0.990053, 1, 37.6311, 27.5019, 650.85, 0.272446, -0.0968152, -0.0509111
3614, 120.433, 0.989956, 1, 37.7103, 27.8736, 652.108, 0.281205, -0.0972615, -0.0490494
3615, 120.467, 0.990196, 1, 37.7486, 28.4242, 656.573, 0.30235, -0.0944965, -0.0469445
3616, 120.5, 0.989293, 1, 37.0993, 28.1839, 655.638, 0.304513, -0.0917748, -0.0470713
3617, 120.533, 0.989288, 1, 36.2966, 27.6311, 653.061, 0.304534, -0.0838067, -0.0485618
3618, 120.567, 0.989409, 1, 35.6092, 27, 651.453, 0.296782, -0.0768753, -0.0500144
3619, 120.6, 0.989726, 1, 34.8876, 26.613, 649.124, 0.291728, -0.0722702, -0.0516353
3620, 120.633, 0.990781, 1, 34.2911, 26.1604, 648.679, 0.282981, -0.0663054, -0.0515264
3621, 120.667, 0.990409, 1, 33.8506, 25.7568, 648.869, 0.280867, -0.06176, -0.053249
3622, 120.7, 0.990636, 1, 33.4611, 25.5504, 649.274, 0.277392, -0.0592019, -0.0534814
3623, 120.733, 0.991632, 1, 33.2688, 25.2277, 650.304, 0.274175, -0.0541416, -0.053959
3624, 120.767, 0.992038, 1, 33.2616, 25.0583, 652.319, 0.253871, -0.0532824, -0.0536768
3625, 120.8, 0.990995, 1, 33.3309, 24.5754, 656.045, 0.237301, -0.0524317, -0.0540392
3626, 120.833, 0.991343, 1, 33.6188, 24.21, 657.542, 0.229313, -0.0588875, -0.0543547
3627, 120.867, 0.990244, 1, 33.6619, 24.1613, 658.465, 0.231948, -0.0582187, -0.0537709
3628, 120.9, 0.989206, 1, 33.7073, 24.0599, 656.476, 0.229649, -0.0623937, -0.05221
3629, 120.933, 0.988971, 1, 33.8377, 24.2048, 656.428, 0.236753, -0.063205, -0.0490113
3630, 120.967, 0.989408, 1, 34.113, 24.1824, 655.743, 0.245067, -0.0680202, -0.0503198
3631, 121, 0.989351, 1, 34.4838, 24.0297, 656.48, 0.246765, -0.0736491, -0.0490452
3632, 121.033, 0.990707, 1, 34.8181, 23.5546, 655.638, 0.243215, -0.0799094, -0.0506068
3633, 121.067, 0.990383, 1, 35.219, 23.2552, 654.946, 0.243098, -0.0877551, -0.0503419
3634, 121.1, 0.990918, 1, 35.4649, 22.9005, 654.766, 0.242808, -0.0925091, -0.0521254
3635, 121.133, 0.990918, 1, 35.4091, 22.6291, 652.866, 0.24198, -0.0949638, -0.0527945
3636, 121.167, 0.991086, 1, 35.223, 22.58, 653.087, 0.242616, -0.0929731, -0.0534984
3637, 121.2, 0.990032, 1, 34.9243, 22.4693, 651.855, 0.240923, -0.0911584, -0.0535023
3638, 121.233, 0.990253, 1, 34.5586, 22.6769, 651.847, 0.248695, -0.0903601, -0.0524614
3639, 121.267, 0.991242, 1, 34.112, 22.8102, 650.972, 0.249957, -0.0862512, -0.052128
3640, 121.3, 0.991054, 1, 33.6507, 23.0703, 650.335, 0.256391, -0.0847185, -0.0523947
3641, 121.333, 0.990804, 1, 33.165, 23.3119, 650.596, 0.258984, -0.0797535, -0.0538317
3642, 121.367, 0.990583, 1, 32.5811, 23.706, 650.321, 0.260137, -0.0746689, -0.0548465
3643, 121.4, 0.990323, 1, 32.1554, 23.8512, 650.178, 0.259246, -0.071724, -0.0559467
3644, 121.433, 0.991226, 1, 31.7698, 24.0622, 650.035, 0.259763, -0.0695712, -0.0561462
3645, 121.467, 0.991144, 1, 31.7681, 24.0782, 650.232, 0.259182, -0.069505, -0.056325
3646, 121.5, 0.990753, 1, 31.3914, 24.1094, 651.144, 0.265566, -0.0639789, -0.0570107
3647, 121.533, 0.990725, 1, 31.1329, 24.172, 650.661, 0.270384, -0.0645881, -0.0570468
3648, 121.567, 0.990142, 1, 30.8668, 24.3586, 651.875, 0.270372, -0.0612522, -0.0560282
3649, 121.6, 0.989926, 1, 30.8991, 24.7953, 657.232, 0.272983, -0.0578109, -0.054736
3650, 121.633, 0.988731, 1, 31.0782, 24.9535, 660.005, 0.275581, -0.0580135, -0.0530986
3651, 121.667, 0.989301, 1, 30.8718, 24.8301, 657.32, 0.275996, -0.057666, -0.0517583
3652, 121.7, 0.988967, 1, 30.5973, 24.5978, 654.106, 0.27364, -0.0565401, -0.0526176
3653, 121.733, 0.989115, 1, 30.5306, 24.8182, 652.99, 0.277584, -0.0572472, -0.0528116
3654, 121.767, 0.990392, 1, 30.5475, 25.0028, 653.108, 0.276781, -0.0552838, -0.0519102
3655, 121.8, 0.989963, 1, 30.8939, 25.6696, 655.95, 0.288805, -0.0560362, -0.0499657
3656, 121.833, 0.988953, 1, 31.1396, 26.4912, 658.749, 0.291829, -0.0570446, -0.0489734
3657, 121.867, 0.989039, 1, 31.1311, 26.5043, 658.789, 0.29053, -0.057397, -0.0488234
3658, 121.9, 0.988303, 1, 31.1625, 26.6452, 657.501, 0.294436, -0.0560797, -0.0489913
3659, 121.933, 0.988813, 1, 30.9951, 26.8296, 654.116, 0.295722, -0.054919, -0.0466657
3660, 121.967, 0.989565, 1, 31.0269, 26.8075, 652.292, 0.29547, -0.0547634, -0.0461128
3661, 122, 0.989293, 1, 30.889, 26.6674, 649.815, 0.294374, -0.0546566, -0.0490114
3662, 122.033, 0.990225, 1, 30.9048, 26.4379, 647.792, 0.293711, -0.0576878, -0.0464376
3663, 122.067, 0.990478, 1, 30.9754, 26.2604, 647.968, 0.291614, -0.0563848, -0.045839
3664, 122.1, 0.989822, 1, 31.0671, 25.959, 647.301, 0.287944, -0.056706, -0.0459114
3665, 122.133, 0.990609, 1, 31.3999, 25.3448, 650.673, 0.276618, -0.0563998, -0.0486131
3666, 122.167, 0.990687, 1, 31.5076, 25.0583, 651.48, 0.266496, -0.0560139, -0.0492799
3667, 122.2, 0.99071, 1, 31.4825, 25.0566, 651.478, 0.266908, -0.0556109, -0.0489176
3668, 122.233, 0.990256, 1, 31.5018, 24.5465, 653.607, 0.259236, -0.0516123, -0.0472356
3669, 122.267, 0.990355, 1, 31.4869, 24.5301, 653.487, 0.260938, -0.0513037, -0.0467444
3670, 122.3, 0.990364, 1, 31.4132, 24.3035, 654.745, 0.248262, -0.050764, -0.0469022
3671, 122.333, 0.990086, 1, 31.3656, 24.1387, 655.721, 0.246588, -0.0493704, -0.0465382
3672, 122.367, 0.98971, 1, 31.4038, 24.0766, 655.934, 0.241872, -0.0483063, -0.0478364
3673, 122.4, 0.991151, 1, 31.2783, 24.0941, 654.519, 0.240006, -0.0492524, -0.0490151
3674, 122.433, 0.990832, 1, 31.0859, 24.3392, 652.302, 0.253194, -0.0471322, -0.0500769
3675, 122.467, 0.991254, 1, 30.8847, 24.8378, 648.893, 0.284785, -0.0462134, -0.0480116
3676, 122.5, 0.990173, 1, 30.7442, 25.186, 646.128, 0.286533, -0.0492953, -0.0481965
3677, 122.533, 0.990286, 1, 30.6527, 25.2147, 646.718, 0.286922, -0.0485435, -0.0483843
3678, 122.567, 0.990096, 1, 31.0757, 24.7245, 651.391, 0.248232, -0.0528836, -0.0523712
3679, 122.6, 0.989805, 1, 31.1699, 24.534, 655.223, 0.239885, -0.0554409, -0.0542999
3680, 122.633, 0.989544, 1, 31.2025, 24.2571, 656.052, 0.230206, -0.0582409, -0.0575961
3681, 122.667, 0.989489, 1, 31.0383, 24.219, 654.716, 0.235588, -0.0573895, -0.0566164
3682, 122.7, 0.991122, 1, 31.0153, 24.1393, 654.121, 0.241862, -0.0555104, -0.0538794
3683, 122.733, 0.991201, 1, 30.9394, 24.0683, 653.498, 0.244081, -0.0534867, -0.0530552
3684, 122.767, 0.991168, 1, 30.8865, 24.037, 651.962, 0.248002, -0.056657, -0.0536571
3685, 122.8, 0.991813, 1, 30.905, 24.0615, 651.501, 0.252318, -0.0546172, -0.0526826
3686, 122.833, 0.99171, 1, 30.9549, 24.285, 651.894, 0.260561, -0.0564315, -0.0524398
3687, 122.867, 0.990613, 1, 31.2783, 24.7845, 658.101, 0.267959, -0.0532234, -0.05046
3688, 122.9, 0.989826, 1, 31.1916, 25.0143, 659.197, 0.267982, -0.0550118, -0.0508713
3689, 122.933, 0.99014, 1, 31.0691, 24.6743, 657.425, 0.263716, -0.0548311, -0.0513899
3690, 122.967, 0.990095, 1, 30.8542, 24.4391, 656.245, 0.257489, -0.0513056, -0.0517924
3691, 123, 0.991206, 1, 30.7662, 24.1747, 655.373, 0.25469, -0.050565, -0.0520296
3692, 123.033, 0.990572, 1, 30.6816, 24.2319, 655.592, 0.2545, -0.0478258, -0.0531142
3693, 123.067, 0.991134, 1, 30.6774, 24.28, 655.176, 0.252386, -0.0481827, -0.0540361
3694, 123.1, 0.991492, 1, 30.5482, 24.495, 654.662, 0.257747, -0.0480314, -0.0544902
3695, 123.133, 0.991628, 1, 30.5557, 24.8267, 654.131, 0.257506, -0.0498915, -0.0540556
3696, 123.167, 0.99167, 1, 30.6203, 25.1119, 655.404, 0.259362, -0.0488908, -0.0532792
3697, 123.2, 0.992225, 1, 30.591, 25.121, 655.639, 0.255689, -0.0497841, -0.0518347
3698, 123.233, 0.992697, 1, 30.5084, 25.0574, 655.643, 0.253121, -0.0505051, -0.0508745
3699, 123.267, 0.992501, 1, 30.4409, 24.9298, 655.755, 0.250967, -0.0517918, -0.0517168
3700, 123.3, 0.991761, 1, 30.3708, 24.5979, 656.392, 0.2484, -0.0502092, -0.0529972
3701, 123.333, 0.99234, 1, 30.3062, 24.4633, 656.415, 0.245415, -0.0512902, -0.05485
3702, 123.367, 0.99158, 1, 30.109, 24.1647, 656.406, 0.241576, -0.0484615, -0.0559743
3703, 123.4, 0.991767, 1, 29.9467, 24.0777, 655.774, 0.240638, -0.050548, -0.0554397
3704, 123.433, 0.991979, 1, 29.8647, 23.8186, 656.205, 0.2402, -0.0493118, -0.0566782
3705, 123.467, 0.992319, 1, 29.6642, 23.6251, 655.24, 0.238118, -0.0509844, -0.0577954
3706, 123.5, 0.991839, 1, 29.4753, 23.4372, 654.328, 0.239643, -0.0506717, -0.0611122
3707, 123.533, 0.991441, 1, 29.5087, 23.2047, 653.241, 0.237039, -0.0537305, -0.0626178
3708, 123.567, 0.991544, 1, 29.5254, 23.1097, 653.551, 0.235536, -0.0550297, -0.0613192
3709, 123.6, 0.991381, 1, 29.5629, 22.9096, 653.45, 0.23394, -0.0557319, -0.0622904
3710, 123.633, 0.990876, 1, 29.4201, 22.8211, 652.899, 0.234174, -0.0553348, -0.0641184
3711, 123.667, 0.99046, 1, 29.4374, 22.6674, 652.947, 0.235304, -0.054804, -0.0627448
3712, 123.7, 0.990511, 1, 29.4488, 22.6644, 652.917, 0.234958, -0.0548694, -0.0628064
3713, 123.733, 0.990813, 1, 29.4541, 22.8296, 653.393, 0.241308, -0.0541815, -0.0620807
3714, 123.767, 0.990419, 1, 29.6555, 23.1339, 653.949, 0.243772, -0.0551585, -0.0591192
3715, 123.8, 0.991666, 1, 29.7504, 23.4817, 654.006, 0.250799, -0.0569718, -0.0574042
3716, 123.833, 0.990907, 1, 29.6678, 23.6261, 654.052, 0.253538, -0.0530259, -0.0568811
3717, 123.867, 0.991546, 1, 29.651, 23.6773, 654.039, 0.253948, -0.0518887, -0.057025
3718, 123.9, 0.991836, 1, 29.5994, 23.7214, 653.875, 0.252955, -0.0525219, -0.0570755
3719, 123.933, 0.991172, 1, 29.6146, 23.6487, 654.262, 0.250072, -0.0520639, -0.057476
3720, 123.967, 0.991033, 1, 29.6619, 23.4907, 654.496, 0.24397, -0.0520649, -0.056142
3721, 124, 0.991402, 1, 29.6775, 23.3068, 655.183, 0.246017, -0.0496909, -0.0576899
3722, 124.033, 0.991455, 1, 29.6622, 23.0025, 654.541, 0.241134, -0.051743, -0.0576082
3723, 124.067, 0.991448, 1, 29.6015, 22.8544, 655.151, 0.242235, -0.049731, -0.0580944
3724, 124.1, 0.991105, 1, 29.6053, 22.5564, 654.111, 0.239811, -0.0515685, -0.0574291
3725, 124.133, 0.991642, 1, 29.5212, 22.5808, 654.569, 0.236147, -0.0513502, -0.057262
3726, 124.167, 0.991649, 1, 29.5274, 22.419, 655.387, 0.232694, -0.0510708, -0.0571888
3727, 124.2, 0.991668, 1, 29.5366, 22.4088, 656.062, 0.23619, -0.0504054, -0.056895
3728, 124.233, 0.991675, 1, 29.6083, 22.3472, 656.534, 0.233948, -0.0492694, -0.0573705
3729, 124.267, 0.99169, 1, 29.5059, 22.1206, 656.041, 0.231426, -0.0479072, -0.0561472
3730, 124.3, 0.991132, 1, 29.4675, 22.1183, 656.398, 0.233689, -0.0478272, -0.0561638
3731, 124.333, 0.99093, 1, 29.4332, 21.9392, 656.958, 0.234706, -0.0469401, -0.0568878
3732, 124.367, 0.991335, 1, 29.3203, 22.0379, 656.783, 0.232982, -0.0470258, -0.0571855
3733, 124.4, 0.990994, 1, 29.1959, 22.3831, 655.911, 0.239582, -0.0471805, -0.0580182
3734, 124.433, 0.990952, 1, 29.1858, 22.3812, 655.859, 0.239035, -0.0472739, -0.0578119
3735, 124.467, 0.991183, 1, 29.2158, 22.7889, 655.965, 0.243251, -0.047109, -0.0567478
3736, 124.5, 0.991072, 1, 29.2134, 22.7934, 656.001, 0.242232, -0.0465303, -0.0571148
3737, 124.533, 0.991421, 1, 29.3591, 23.0324, 655.774, 0.241942, -0.0469269, -0.0566116
3738, 124.567, 0.990912, 1, 29.4802, 23.03, 655.689, 0.24203, -0.0478135, -0.0567599
3739, 124.6, 0.990896, 1, 29.4809, 23.0467, 655.849, 0.241231, -0.047788, -0.0566719
3740, 124.633, 0.991295, 1, 29.4694, 23.0419, 655.207, 0.242292, -0.0482184, -0.0568819
3741, 124.667, 0.991364, 1, 29.4775, 23.1294, 656.005, 0.244514, -0.0467106, -0.0560684
3742, 124.7, 0.9909, 1, 29.4624, 23.1291, 655.608, 0.244012, -0.0474478, -0.056511
3743, 124.733, 0.99127, 1, 29.4241, 23.1328, 655.38, 0.24095, -0.0474868, -0.0565336
3744, 124.767, 0.991066, 1, 29.3967, 23.0592, 655.478, 0.243667, -0.0477769, -0.0565583
3745, 124.8, 0.991152, 1, 29.3365, 23.0081, 655.772, 0.24058, -0.0455459, -0.0558457
3746, 124.833, 0.99131, 1, 29.3455, 23.027, 655.948, 0.240758, -0.0472021, -0.0571663
3747, 124.867, 0.991848, 1, 29.3426, 23.0562, 656.659, 0.242073, -0.0461327, -0.0565556
3748, 124.9, 0.991601, 1, 29.3094, 23.1378, 656.914, 0.243008, -0.0466082, -0.0560324
3749, 124.933, 0.991742, 1, 29.2294, 23.2307, 656.709, 0.242843, -0.0459615, -0.056269
3750, 124.967, 0.990952, 1, 29.2785, 23.4873, 655.804, 0.244404, -0.0488056, -0.0573837
3751, 125, 0.991003, 1, 29.1383, 23.5637, 655.574, 0.246071, -0.0462315, -0.057326
3752, 125.033, 0.990976, 1, 29.1485, 23.5686, 655.665, 0.245477, -0.0459134, -0.0575623
3753, 125.067, 0.991062, 1, 29.0811, 23.8283, 655.356, 0.245718, -0.0464646, -0.0564083
3754, 125.1, 0.990607, 1, 29.1008, 23.8433, 655.52, 0.24426, -0.0477457, -0.0554819
3755, 125.133, 0.990717, 1, 29.1238, 24.004, 655.496, 0.248715, -0.0483302, -0.0565906
3756, 125.167, 0.990696, 1, 29.0299, 24.1105, 655.132, 0.250784, -0.0456554, -0.0573995
3757, 125.2, 0.991241, 1, 28.9755, 24.1751, 655.502, 0.253481, -0.0426533, -0.0574492
3758, 125.233, 0.991032, 1, 29.0717, 24.1985, 654.934, 0.251384, -0.0463617, -0.0577761
3759, 125.267, 0.991452, 1, 29.2919, 24.0954, 654.936, 0.251104, -0.0462792, -0.0575471
3760, 125.3, 0.99163, 1, 29.3909, 24.0085, 654.736, 0.25188, -0.0472502, -0.0567728
3761, 125.333, 0.991311, 1, 29.5565, 24.1866, 655.628, 0.251522, -0.0484588, -0.0566615
3762, 125.367, 0.990861, 1, 30.0505, 24.5472, 660.74, 0.259111, -0.0496233, -0.0536071
3763, 125.4, 0.991257, 1, 30.1762, 24.6757, 661.399, 0.256861, -0.0487553, -0.0534896
3764, 125.433, 0.99128, 1, 30.1954, 24.6911, 661.45, 0.256919, -0.0490985, -0.0537225
3765, 125.467, 0.990861, 1, 29.9977, 24.3723, 658.126, 0.253616, -0.0487777, -0.0544111
3766, 125.5, 0.991196, 1, 29.9235, 24.2016, 656.925, 0.252624, -0.0469622, -0.0545421
3767, 125.533, 0.991398, 1, 29.6999, 24.111, 655.894, 0.25083, -0.0483717, -0.0527163
3768, 125.567, 0.991531, 1, 29.7341, 23.9485, 655.598, 0.247288, -0.0490365, -0.053221
3769, 125.6, 0.991194, 1, 29.6668, 23.9057, 656.146, 0.246782, -0.0471066, -0.0550769
3770, 125.633, 0.99111, 1, 29.5167, 23.8781, 656.012, 0.245843, -0.0462742, -0.0549468
3771, 125.667, 0.9914, 1, 29.3809, 23.8914, 655.045, 0.246564, -0.0470313, -0.0554541
3772, 125.7, 0.991281, 1, 29.352, 23.9262, 655.495, 0.247779, -0.0469126, -0.0553842
3773, 125.733, 0.991605, 1, 29.2371, 24.0723, 655.563, 0.25151, -0.0455437, -0.0549625
3774, 125.767, 0.991883, 1, 29.215, 24.1047, 654.995, 0.25238, -0.046022, -0.0553908
3775, 125.8, 0.991435, 1, 29.0567, 24.313, 655.444, 0.255408, -0.0466534, -0.0563289
3776, 125.833, 0.991443, 1, 29.0692, 24.3193, 655.461, 0.255295, -0.0467986, -0.0566298
3777, 125.867, 0.991162, 1, 28.9695, 24.3572, 655.13, 0.254181, -0.0449479, -0.0571041
3778, 125.9, 0.991174, 1, 28.9246, 24.4693, 654.227, 0.254725, -0.0467273, -0.0584859
